sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
5 5621531140;RETAINER CABLING AND PIPEWO SCREW WASHER NUT HEX;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202622, 1205782;311, 674;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 5240981407;MANIFOLD INTAKE CHRG AIR O-RING HEX SCREW WASHER THREADED BUSHI COPPER SEALING THREAD PLUG COPPER SEALING THREAD PLUG COPPER SEALING;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801271, 1804877;1279, 1656;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 5275305512;PLUG-IN BOARD PLATE SOFTWARE PLATE SOFTWARE;;;pending_review;qa_pending_or_review_found;false;2;16V4000M61;1302328, 1305099;370, 839;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 5275308412;PLUG-IN BOARD PLATE PLATE;;;pending_review;qa_pending_or_review_found;false;2;16V4000M61;1302308, 1305079;364, 833;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 C/SHAFT ASM 16V-12CWT-STROKE190 1 PC 583.000 kg EM;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600235;48;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
10 INJECTOR 12 pc 3,500 kg EM;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1200549, 1203690;97, 452;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 X00E50206571 PLUG-IN BOARD MPU29-05 1 PC 155.000 g MPU29-05;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602514;338;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
10 X00E50206653 HOUSING EMU7-03 1 pc 3,320 kg EMU7-03;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203105, 1206265;357, 720;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 X52810100041BEARING HOUSING ZR175 1 pc 16.050 kg;;;;pending_review;qa_pending_or_review_found;false;7;20V4000M93;1700865, 1700935, 1700996, 1701057, 1704641, 1708399, 1712093;140, 147, 150, 153, 536, 932, 1328;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
10 X59434200185 MARINE GEARBOX ZF5356 1;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1206317, 1206339;734, 744;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 X59510100008BEARING HOUSING ZR205 1 pc 15.600 kg;;;;pending_review;qa_pending_or_review_found;false;8;16V4000M73;1400870, 1400940, 1404067, 1404137, 1407255, 1407325, 1410436, 1410506;140, 147, 494, 501, 848, 855, 1203, 1210;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
10 XP52418900013 GEAR PUMP 1 pc;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802200, 1805859;1365, 1745;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 XP52607300003 CONTROL BLOCK 1 pc 5,230 kg;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1200540, 1203681;94, 449;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 XP52700600009 GASKET KIT BR 4000 1 pc 95.000 g;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1401693, 1404863, 1408041, 1411217;224, 578, 933, 1287;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
10 XP52711400023 INTERCOOLER BR 4000 1 pc 440.000 kg EM EINSCHUBLADELUFTKUEHLER;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1401027, 1404199, 1407370, 1410549;152, 506, 860, 1215;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
10 XP52811400009 COOLER CORE 1 pc;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801103, 1804709;1257, 1634;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
10 XP59325100002 PARTS KIT FÜR DÄMPFER D 44/1/3 1 PC 0.780 kg ET-KIT D 44/KIT 2;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600310;57;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
10 XP59611400054 COOLER CORE 1 pc;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701142, 1704885, 1708627, 1712371;158, 554, 950, 1346;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
14 MTU Frie;drichshafen Gm;e: 207 / 2;4-04;pending_review;qa_pending_or_review_found;false;7;12V4000M70;1901480, 1901730, 1901784, 1903867, 1904117, 1904171, 1905341;214, 251, 252, 551, 588, 589, 799;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
15 5240336101;CRANKSHAFT BEARING SIZE 2-3 Busine;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1400390, 1403557, 1406726, 1409904;64, 418, 772, 1127;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
"20 X00E50201981 PLUG-IN BOARD IDB 3-01; ZB 1 PC 405.000 g IDB 3-01";;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602656;383;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
"20 X00E50203604 DISPLAY DIS 13-03 1 PC 1.920 kg 360X270X65; DIS 13-03;";;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602815;404;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
20 XP52700600008 MAINTENANCE KIT BR 4000 1 pc 1.380 kg;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M73;1411145;1285;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
20 XP52707300006 CONTROL BLOCK 1 pc 5.240 kg;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1700556, 1704302, 1708044, 1711784;99, 495, 891, 1287;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
20 XP59600600003 GASKET KIT 1 pc 0.130 kg;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701872, 1705613, 1709353, 1713097, 1802030, 1805689;239, 635, 1031, 1427, 1350, 1730;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
25 INJECTOR 16 pc 3.600 kg EM;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1400566, 1403733, 1406904, 1410082;103, 457, 811, 1166;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
25 INJECTOR 20 pc 3.600 kg EM;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800526, 1804097;1200, 1573;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
30 X00E50207656 CABLE W/MALE CONNECTOR F33 DIN 72585 1 pc 880.000 g L=15M;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93;1703198, 1706939;350, 746;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
30 X00E50207657 CABLE W/MALE CONNECTOR F33 DIN 72585 1 pc 1.000 kg L=25M;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93;1710679, 1714419;1142, 1538;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
30 XP53208800001SWITCHGEAR CABINET 1 pc 27.000 kg;;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804240;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
30 XP59600600001MAINTENANCE KIT 1 pc 2.900 kg;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801952, 1805614;1348, 1728;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
40 X00E50206654 ENGINE MONITORING EMU8-02 / URL 1 pc 4,627 kg EMU8-02 MIT URLADER 25MHZ;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203101, 1206262;356, 719;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
40 X00E50206654 ENGINE MONITORING EMU8-02 / URL 1 pc 4.627 kg EMU8-02 MIT URLADER 25MHZ;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703314, 1707055, 1710797, 1714535;361, 757, 1153, 1549;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
40 XP52600600001MAINTENANCE KIT BR 4000 1 pc 1.200 kg;;;;pending_review;qa_pending_or_review_found;false;3;16V4000M73;1401625, 1404803, 1407984;221, 575, 930;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
40 XP52866400002 PARTS KIT 1 pc 1.000 kg;ss Portal Online Prin;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1807256;1873;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
50 B00E50201528/S0002 MONITOR WITH SOFTWARE EIM 2-02 1 pc 3,938 kg;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203114, 1206274;361, 724;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
50 B00E50201528/S0002 MONITOR WITH SOFTWARE EIM 2-02 1 pc 3.938 kg;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703680, 1707420, 1711160, 1714901;396, 792, 1188, 1584;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
50 X00E50200632 JUNCTION BOX IN ENGINE ROOM CB 1 PC 3.800 kg;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602101;298;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
50 X00E50205802 CONTROL UNIT FOR OIL PRIMING PUM PPC 5-02 1 pc 4,000 kg KF 3X440VAC/50HZ / RAL9006;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206405;761;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
50 XP53208800001 SWITCHGEAR CABINET 1 pc 27,000 kg;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206368;750;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
50 XP53208800001SWITCHGEAR CABINET 1 PC 27.000 kg;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600558;113;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
60 5282000258;BRACKET WASHER HEX SCREW CLAMP HALF TU GROMMET HEX SCREW VENT LINE CLAMP HALF TU GROMMET VENT LINE CLAMP HALF TU GROMMET WASHER HEX SCREW VENT LINE CLAMP HALF TU GROMMET HEX SCREW;;53.000 g;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1702499, 1706239, 1709979, 1713723, 1802551, 1806210;285, 681, 1077, 1473, 1394, 1774;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
60 CRANKCASE 20V4000M93L 1 pc 2547.000 k EM;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1700028, 1703784, 1707532, 1711273, 1800051, 1803600;23, 419, 815, 1211, 1125, 1498;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
60 X00E50200882 CONTROL UNIT FOR OIL PRIMING PUM PPC 5-02 1 PC 3.760 kg 3X400VAC / 50HZ / 2A;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602534;346;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
60 X00E50205800 CONTROL UNIT FOR OIL PRIMING PUM PPC 5-02 1 pc 3,590 kg 3X440VAC/50HZ / RAL 9006;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206404;760;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
65 X00010351/S0002 CONTROL CONSOLE IN ENGINE ROOM LOP 8-04 1 PC 9.577 kg 360 X 270 X 180;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602737;399;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
70 X00E50201022 GOVERNOR ECU 7-04 1 pc 5.500 kg KF EM ECU7-04, 360X314X95 (LXBXH);;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803544, 1807226;1480, 1864;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
70 X00E50203600/S0002 DISPLAY BRIDGE CONTROL STAN DIS 10-02 1 PC 2.200 kg 220X224X98, DIS 10-02;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602638;381;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
70 X00E50205261 GOVERNOR ECU 7-05 1 pc 5.500 kg EM ECU7-05, 360X314X95 (LXBXH);GOVERNOR ECU 7-05 1;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1403153, 1406322, 1409500, 1412704;361, 715, 1070, 1424;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
"70 X00E50209366 GOVERNOR ECU7-05/C 1 pc 5,500 kg EM ECU7-05/C; 360X314X95 (LXBXH)";;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203080, 1206240;353, 716;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
75 B00E50205356 CONTROL CONSOLE WITH DISPLAY LOP 14-01 1 pc 17,500 kg RAL 9003 / OHNE BESCHRIFTUNG;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206643;825;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
80 X00E50203600 DISPLAY BRIDGE CONTROL STAN DIS 10-02 1 PC 2.220 kg 220X224X98;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602644;382;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
90 0035337089;IDENTIFICATION PLAT E;47X135MM, BED 47X25MM;1,400 g;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1206473, 1206608;783, 815;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
90 X00E50201986PLUG-IN BOARD IDB 4-01 1 PC 498.000 g IDB 4-01;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602831;405;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203183 CONNECTING CABLE FOR SYSTEM BUS -W301._ / 4M 1 pc 342,000 g L=4M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206471;782;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203203 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 4M 1 pc 379,000 g L=4M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206475;784;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203206 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 6M 1 pc 470,000 g L=6M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206480;786;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203209 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 10M 1 pc 775,000 g L=10M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206484;788;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203221 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 30M 1 pc 2,085 kg L=30M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206489;790;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203234 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 40M 1 pc 2,740 kg L=40M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206493;792;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203236 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 60M 1 pc 4,078 kg L=60M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206496;794;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203244 CONNECTING CABLE FOR GEARBOX -W601 / 10M 1 pc 5,034 kg L=10M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206530;798;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203284 CONNECTING CABLE F.WAT.LEV.FUEL PREF -W701.1+2 / 10M 1 pc 1,764 kg L=10M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206451;777;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203327 CONNECTING CABLE FOR EIM -W511 / 10M 1 pc 4,4;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206500;796;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203687 CONNECTING CABLE FOR SYSTEM BUS -W301._ / 30M 1 pc 2,096 kg L=30M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206606;814;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 B00E50203697 CONNECTING CABLE FOR CONTROL PANEL -W304._ / 10M 1 pc 681,000 g L=10M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206460;780;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X00E50200133/S0002 ENGINE MONITORING EMU7-02 / URL 1 pc 3.440 kg EMU7-02 MIT URLADER 25MHZ;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803539, 1807221;1478, 1862;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
100 X00E50206653/S0002 ENGINE MONITORING EMU7-03 / URL 1 pc 3.400 kg EMU7-03 MIT URLADER 25MHZ;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1403150, 1406319, 1409497, 1412699;359, 713, 1068, 1422;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
100 X00E50208264 CONNECTING CABLE FOR CONTROL STAND -W904 / 40M 1 pc 10,360 kg L=40M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206568;802;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X00E50208271 CONNECTING CABLE FOR CONTROL LEVER -W218 / 3M 1 pc 256,000 g L=3M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206594;812;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X00E50208275 CONNECTING CABLE FOR DISP./CONT. UNI -W111.1+2+3 / 3M 1 pc 692,000 g L=3M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206581;807;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X00E50209299 CONNECTING CABLE FOR OIL PRIMING PUM -W014 / 10M 1 pc 1,796 kg KE L=10M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206609;816;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X00E50700472 WIRING HARNESS F.ENGINE INTERFACE S400M23-63 1 pc 1,965 kg M. LIMA _ M. EMU;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202707, 1205867;327, 690;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
100 X00E50700711 WIRING HARNESS F.ENGINE INTERFACE S4000M73-93 1 pc 1.980 kg M. LIMA _ M. EMU;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703214, 1706954, 1710695, 1714436;352, 748, 1144, 1540;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
100 X52710100016;EXHAUST TURBOCHARGER RIGHT ZR195 STUD NUT HEX WASHER O-RING RING SEAL G7 KI KA HEX SCREW HEX SCREW SPACER;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600813;133;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
100 X52710100017;EXHAUST TURBOCHARGER LE STUD NUT HEX WASHER O-RING RING SEAL G7 KI KA HEX SCREW HEX SCREW SPACER;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1600758;127;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
110 X00E50205185 CONNECTING CABLE FOR ELECTRIC START 12V4000M23-M63 1 pc 855,100 g ELEKTR.ANLASSUNG;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202706, 1205866;327, 690;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
